"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
"199","variable","AX-CG-199","Pleated Relaxed Silhouette Chino Cargo Edition 2","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Pleated Relaxed Silhouette Chino Cargo Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","44","0","0","0.35","30","25","3","1","","2199","2799","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1508427953056-b00b8d78ebf5?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","280 GSM","1","1"
"200","variable","AX-CG-200","Adjustable Hem Heavy Twill Cargo Edition 2","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Adjustable Hem Heavy Twill Cargo Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","12","0","0","0.35","30","25","3","1","","2299","2899","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","280 GSM","1","1"
"201","variable","AX-CG-201","Military Spec Heavy Cotton Utility Pant Edition 2","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Military Spec Heavy Cotton Utility Pant Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","25","0","0","0.35","30","25","3","1","","1899","2499","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","280 GSM","1","1"
"202","variable","AX-CG-202","Tactical Relaxed Utility Cargo Pant Edition 3","1","1","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Tactical Relaxed Utility Cargo Pant Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","38","0","0","0.35","30","25","3","1","","1999","2599","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","280 GSM","1","1"
"203","variable","AX-CG-203","Wide-Leg Streetwear Heavy Twill Pant Edition 3","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Wide-Leg Streetwear Heavy Twill Pant Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","51","0","0","0.35","30","25","3","1","","2099","2699","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1578632767115-351597cf2477?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767114-114407b4695b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1529139574466-a303027c1d8b?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","280 GSM","1","1"
"204","variable","AX-CG-204","Modular Pocket Relaxed Skate Cargo Edition 3","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Modular Pocket Relaxed Skate Cargo Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","19","0","0","0.35","30","25","3","1","","2199","2799","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1544441893-675973e31985?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","280 GSM","1","1"
"205","variable","AX-CG-205","Obsidian Heavyweight Cotton Jogger Edition 3","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Obsidian Heavyweight Cotton Jogger Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","32","0","0","0.35","30","25","3","1","","2299","2899","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1503342394128-c104d54dba01?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1558769132-cb1aea458c5e?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1508427953056-b00b8d78ebf5?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","280 GSM","1","1"
"206","variable","AX-CG-206","Double Knee Reinforced Street Pant Edition 3","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Double Knee Reinforced Street Pant Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","45","0","0","0.35","30","25","3","1","","1899","2499","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","280 GSM","1","1"
"207","variable","AX-CG-207","Pleated Relaxed Silhouette Chino Cargo Edition 3","1","1","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Pleated Relaxed Silhouette Chino Cargo Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","13","0","0","0.35","30","25","3","1","","1999","2599","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","280 GSM","1","1"
"208","variable","AX-CG-208","Adjustable Hem Heavy Twill Cargo Edition 3","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Adjustable Hem Heavy Twill Cargo Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","26","0","0","0.35","30","25","3","1","","2099","2699","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","280 GSM","1","1"
"209","variable","AX-CG-209","Military Spec Heavy Cotton Utility Pant Edition 3","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Military Spec Heavy Cotton Utility Pant Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","39","0","0","0.35","30","25","3","1","","2199","2799","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767115-351597cf2477?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","280 GSM","1","1"
"210","variable","AX-CG-210","Tactical Relaxed Utility Cargo Pant Edition 4","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Tactical Relaxed Utility Cargo Pant Edition 4 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","52","0","0","0.35","30","25","3","1","","2299","2899","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1578632767114-114407b4695b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1529139574466-a303027c1d8b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","280 GSM","1","1"
